TaskId,TaskType,AlgorithmId,ScoringTime,NumberTemporalQueries,SearchedItemPosition,SearchedObjectPositionSum,TotalObjectResults,FirstOccurrence,TotalResults,SearchedItemScore,VBSScore,AvgScore,MedianScore,BestScore,WorstScore
3584f2e1-e562-4e4c-bf25-80151502d003,KIST,VITRIVR,1490294122,4,445,44,4343,445,34003,0.25,82.0,0.11854836,0.1,0.45000002,0.05
3584f2e1-e562-4e4c-bf25-80151502d003,KIST,CLUSTER,168757489,4,61,36,4343,61,20106,2.5,97.0,0.18825144,0.15,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151502d003,KIST,LNA,186714952,4,53,39,4343,53,35230,0.25,97.0,0.110349365,0.15,0.3691565,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,STA,198712984,4,197,41,4343,197,33009,0.26666668,97.0,0.1219622,0.1,0.46666667,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,SQA,604680877,4,3390,93,4343,3390,38886,0.25,92.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,NA,318893785,4,95,44,4343,95,36655,0.25,96.0,0.11375312,0.1,0.36381397,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,IDA,189691620,4,119,49,4343,119,37846,0.26121408,96.0,0.11874396,0.15,0.36891866,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,VITRIVR,668651274,4,408,44,4343,408,34184,0.25,90.0,0.11918442,0.15,0.45000002,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,CLUSTER,91220836,4,61,36,4343,61,20084,2.5,98.0,0.1874693,0.15,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151503d003,KIST,LNA,158089196,4,42,36,4343,42,35523,0.25,97.0,0.10964165,0.1,0.3182591,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,STA,300259925,4,197,41,4343,197,33009,0.26666668,96.0,0.12195311,0.1,0.41666666,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,SQA,8401535958,4,3390,93,4343,3390,38886,0.25,14.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,NA,225905993,4,142,46,4343,142,36528,0.25,97.0,0.115939856,0.15,0.35898834,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,IDA,130494840,4,153,50,4343,153,37873,0.26121408,96.0,0.1189802,0.1,0.35734206,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,VITRIVR,607632791,4,352,41,4343,352,34001,0.25,91.0,0.11732008,0.1,0.45000002,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,CLUSTER,129370544,4,61,36,4343,61,20084,2.5,98.0,0.18742946,0.15,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151504d003,KIST,LNA,281306289,4,51,39,4343,51,35171,0.25,96.0,0.11050936,0.1,0.3182591,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,STA,167499752,4,212,41,4343,212,33009,0.26666668,97.0,0.122093976,0.1,0.46666667,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,SQA,776324291,4,3390,93,4343,3390,38886,0.25,90.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,NA,205160928,4,109,43,4343,109,36691,0.25,97.0,0.11368082,0.1,0.37105104,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,IDA,146066751,4,97,49,4343,97,37866,0.26513743,96.0,0.1188041,0.15,0.3644723,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,VITRIVR,809924216,4,472,45,4343,472,34185,0.25,89.0,0.119969286,0.1,0.45000002,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,CLUSTER,104918938,4,61,36,4343,61,20106,2.5,98.0,0.18830615,0.15,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151506d003,KIST,LNA,181755974,4,36,37,4343,36,35583,0.25,97.0,0.109546416,0.1,0.3031949,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,STA,288936130,4,227,42,4343,227,33009,0.26666668,96.0,0.12283317,0.1,0.41666666,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,SQA,622429151,4,3390,93,4343,3390,38886,0.25,91.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,NA,171953284,4,157,46,4343,157,36551,0.25,97.0,0.115830734,0.1,0.36605805,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,IDA,432560952,4,92,49,4343,92,37882,0.26513743,93.0,0.1190023,0.15,0.3594424,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,VITRIVR,1359885931,4,447,44,4343,447,33990,0.25,83.0,0.118626066,0.15,0.46666667,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,CLUSTER,125822085,4,62,40,4343,62,20421,2.5,98.0,0.1924065,0.1,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151505d003,KIST,LNA,190947723,4,59,38,4343,59,35230,0.25,97.0,0.11036942,0.15,0.3691565,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,STA,160830678,4,212,42,4343,212,33009,0.26666668,97.0,0.122701384,0.1,0.41666666,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,SQA,1318515113,4,3390,93,4343,3390,38886,0.25,85.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,NA,431551601,4,153,46,4343,153,36529,0.25,95.0,0.115989946,0.1,0.3576432,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,IDA,324103629,4,151,49,4343,151,37873,0.26121408,94.0,0.11899908,0.1,0.36147922,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,VITRIVR,7133774631,4,355,41,4343,355,33986,0.25,26.0,0.11740423,0.15,0.46666667,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,CLUSTER,82892826,4,62,39,4343,62,20401,2.5,98.0,0.19169568,0.1,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151509d003,KIST,LNA,196406055,4,52,38,4343,52,35171,0.25,97.0,0.110523954,0.1,0.31588873,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,STA,162381347,4,197,41,4343,197,33009,0.26666668,97.0,0.1219622,0.1,0.46666667,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,SQA,559578124,4,3390,93,4343,3390,38886,0.25,92.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,NA,153025121,4,95,44,4343,95,36655,0.25,97.0,0.11375312,0.1,0.36381397,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,IDA,315350945,4,119,49,4343,119,37846,0.26121408,95.0,0.11874396,0.15,0.36891866,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,VITRIVR,750697592,4,408,44,4343,408,34184,0.25,89.0,0.11918442,0.15,0.45000002,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,CLUSTER,125281403,4,61,36,4343,61,20084,2.5,98.0,0.1874693,0.15,9.166665,0.05
3584f2e1-e562-4e4c-bf25-80151507d003,KIST,LNA,149367127,4,42,36,4343,42,35523,0.25,97.0,0.10964165,0.1,0.3182591,0.05
3584f2e1-e562-4e4c-bf25-80151508d003,KIST,STA,193545557,4,212,42,4343,212,33009,0.26666668,97.0,0.122710474,0.1,0.46666667,0.05
3584f2e1-e562-4e4c-bf25-80151508d003,KIST,SQA,598139506,4,3390,93,4343,3390,38886,0.25,92.0,0.16306126,0.25,0.5166667,0.05
3584f2e1-e562-4e4c-bf25-80151508d003,KIST,NA,136719979,4,106,44,4343,106,36656,0.25,98.0,0.11379992,0.15,0.3732097,0.05

3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,STA,124236048,1,726,513,1516,726,10000,0.6666667,85.0,0.43060002,0.5,0.6666667,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,SQA,163220842,1,726,513,1516,726,10000,0.6666667,85.0,0.43060002,0.5,0.6666667,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,NA,164518495,1,726,513,1516,726,10000,0.6666667,85.0,0.43060002,0.5,0.6666667,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,IDA,158002737,1,726,513,1516,726,10000,0.6666667,85.0,0.43060002,0.5,0.6666667,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,VITRIVR,1086838782,1,726,513,1516,726,10000,0.6666667,79.0,0.43060002,0.5,0.6666667,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,CLUSTER,136614058,1,1809,513,1516,1809,4979,0.6666667,93.0,0.8648323,0.6666667,53.666695,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160400,KIST,LNA,127118584,1,726,513,1516,726,10000,0.6666667,85.0,0.43060002,0.5,0.6666667,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,STA,139977666,1,4,654,1804,4,10000,0.4,89.0,0.2007,0.3,0.6,0.2
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,SQA,107958590,1,4,654,1804,4,10000,0.4,89.0,0.2007,0.3,0.6,0.2
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,NA,138882707,1,4,654,1804,4,10000,0.4,88.0,0.2007,0.3,0.6,0.2
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,IDA,252000078,1,4,654,1804,4,10000,0.4,87.0,0.2007,0.3,0.6,0.2
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,VITRIVR,530887272,1,4,654,1804,4,10000,0.4,87.0,0.2007,0.3,0.6,0.2
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,CLUSTER,96437606,1,940,654,1804,940,5681,0.4,94.0,0.35328287,0.2,11.799994,0.2
3584f2e1-e562-4e4c-bf25-809c9f160200,KIST,LNA,86093846,1,4,654,1804,4,10000,0.4,89.0,0.2007,0.3,0.6,0.2
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,STA,88245748,1,20,297,1959,20,10000,0.8,74.0,0.43156,0.6,0.8,0.4
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,SQA,115478809,1,20,297,1959,20,10000,0.8,75.0,0.43156,0.6,0.8,0.4
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,NA,152683777,1,20,297,1959,20,10000,0.8,75.0,0.43156,0.6,0.8,0.4
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,IDA,104551863,1,20,297,1959,20,10000,0.8,75.0,0.43156,0.6,0.8,0.4
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,VITRIVR,538397116,1,20,298,1959,20,10000,0.8,70.0,0.43156,0.6,0.8,0.4
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,CLUSTER,64398287,1,523,293,1959,523,5285,1.4000001,86.0,0.8165752,0.4,36.799995,0.4
3584f2e1-e562-4e4c-bf25-809c9f160100,KIST,LNA,235940038,1,20,297,1959,20,10000,0.8,74.0,0.43156,0.6,0.8,0.4
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,STA,65736231,1,1782,242,2348,1782,10000,0.5,83.0,0.4195,0.5,0.8333333,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,SQA,40085204,1,1782,243,2348,1782,10000,0.5,82.0,0.4195,0.5,0.8333333,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,NA,140939194,1,1782,243,2348,1782,10000,0.5,81.0,0.4195,0.5,0.8333333,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,IDA,68487117,1,1782,243,2348,1782,10000,0.5,82.0,0.4195,0.5,0.8333333,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,VITRIVR,441866929,1,1782,241,2348,1782,10000,0.5,95.0,0.4195,0.5,0.8333333,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,CLUSTER,129744346,1,816,245,2348,816,6277,1.0,86.0,0.6683129,0.5,27.16666,0.33333334
3584f2e1-e562-4e4c-bf25-809c9f160300,KIST,LNA,69089239,1,1782,243,2348,1782,10000,0.5,82.0,0.4195,0.5,0.8333333,0.33333334
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,STA,261040719,2,82,306,3049,82,19839,0.4,91.0,0.16404054,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,SQA,270360613,2,0,234,3049,0,19988,0.6,92.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,NA,192270334,2,23,376,3049,23,19955,0.4,87.0,0.15946773,0.2,0.49847627,0.1
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,IDA,200903526,2,1,369,3049,1,19970,0.4031752,87.0,0.16055892,0.3,0.49603975,0.1
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,VITRIVR,1179832231,2,179,362,3049,179,19685,0.4,75.0,0.16184404,0.2,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,CLUSTER,254763063,2,669,366,3049,669,10938,0.70000005,91.0,0.29197294,0.3,18.399998,0.1
3584f2e1-e562-4e4c-bf25-80160518d001,KIST,LNA,324699348,2,26,370,3049,26,19922,0.4,86.0,0.15841962,0.15,0.47229815,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,STA,116439063,2,87,306,3049,87,19839,0.4,92.0,0.16426736,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,SQA,163005307,2,0,234,3049,0,19988,0.6,93.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,NA,91513321,2,22,375,3049,22,19961,0.4,88.0,0.1594515,0.2,0.4,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,IDA,111116706,2,1,369,3049,1,19970,0.4042861,88.0,0.16058981,0.3,0.4511568,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,VITRIVR,498370684,2,210,364,3049,210,19649,0.4,82.0,0.16258334,0.2,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,CLUSTER,69239558,2,675,368,3049,675,10940,0.70000005,93.0,0.29312614,0.3,18.399998,0.1
3584f2e1-e562-4e4c-bf25-80160528d001,KIST,LNA,108776222,2,22,370,3049,22,19929,0.4,88.0,0.15836847,0.1,0.4,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,STA,271216279,2,81,306,3049,81,19839,0.4,91.0,0.16377337,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,SQA,100725109,2,0,234,3049,0,19988,0.6,94.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,NA,97520969,2,22,375,3049,22,19954,0.4,88.0,0.15952115,0.3,0.4,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,IDA,104339517,2,1,367,3049,1,19970,0.40235224,88.0,0.16045272,0.3,0.44522983,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,VITRIVR,553001729,2,143,362,3049,143,19728,0.4,81.0,0.16104014,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,CLUSTER,58443055,2,663,366,3049,663,10934,0.70000005,93.0,0.29086336,0.3,18.399998,0.1
3584f2e1-e562-4e4c-bf25-80160508d001,KIST,LNA,86028280,2,26,370,3049,26,19915,0.4,88.0,0.15843241,0.1,0.4024384,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,STA,106885841,2,92,306,3049,92,19839,0.4,92.0,0.16465044,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,SQA,192709313,2,0,234,3049,0,19988,0.6,93.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,NA,367767690,2,7,360,3049,7,19965,0.4,85.0,0.15956016,0.2,0.46661228,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,IDA,172031900,2,2,366,3049,2,19970,0.40780973,87.0,0.16067892,0.3,0.4773841,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,VITRIVR,716013367,2,251,366,3049,251,19589,0.4,80.0,0.16362244,0.2,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,CLUSTER,105753120,2,682,369,3049,682,10943,0.70000005,93.0,0.29511103,0.2,18.399998,0.1
3584f2e1-e562-4e4c-bf25-80160548d001,KIST,LNA,344267085,2,28,371,3049,28,19941,0.4,85.0,0.15850191,0.2,0.40359974,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,STA,241504425,2,91,306,3049,91,19839,0.4,91.0,0.16444378,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,SQA,114458338,2,0,234,3049,0,19988,0.6,94.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,NA,102195440,2,5,364,3049,5,19963,0.4,88.0,0.15949897,0.2,0.4,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,IDA,104627135,2,2,367,3049,2,19970,0.4057856,88.0,0.16063333,0.3,0.43140936,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,VITRIVR,459465330,2,233,366,3049,233,19620,0.4,82.0,0.1630785,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,CLUSTER,61823572,2,677,369,3049,677,10941,0.70000005,93.0,0.29437894,0.2,18.399998,0.1
3584f2e1-e562-4e4c-bf25-80160538d001,KIST,LNA,106016291,2,25,371,3049,25,19936,0.4,88.0,0.15846677,0.3,0.40215537,0.1
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,STA,161000315,2,21,154,3453,21,19968,0.56666666,91.0,0.2285966,0.3,0.7166667,0.16666667
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,SQA,61130884,2,91,200,3453,91,19997,0.56666666,91.0,0.26085663,0.2,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,NA,70187868,2,145,219,3453,145,19988,0.40452707,91.0,0.21574883,0.3,0.54889053,0.16666667
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,IDA,111796477,2,29,195,3453,29,19993,0.49742624,91.0,0.21856514,0.2,0.62450033,0.16666667
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,VITRIVR,396595942,2,11,191,3453,11,19685,0.56666666,76.0,0.21829651,0.2,0.7166667,0.16666667
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,CLUSTER,49873314,2,716,178,3453,716,11555,0.86666673,94.0,0.37728688,0.25,18.399998,0.16666667
3584f2e1-e562-4e4c-bf25-80160638d001,KIST,LNA,76634477,2,63,216,3453,63,19985,0.40091553,91.0,0.21373492,0.2,0.5487025,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,STA,139824037,2,19,154,3453,19,19968,0.56666666,91.0,0.22797059,0.3,0.65,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,SQA,408399375,2,91,200,3453,91,19997,0.56666666,88.0,0.26085663,0.2,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,NA,358865619,2,22,204,3453,22,19987,0.48241985,88.0,0.2157656,0.2,0.7027793,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,IDA,236009482,2,11,186,3453,11,19993,0.53151166,89.0,0.21844025,0.2,0.69634557,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,VITRIVR,1044882000,2,9,191,3453,9,19719,0.56666666,70.0,0.21732762,0.2,0.6333333,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,CLUSTER,252813974,2,708,175,3453,708,11554,0.86666673,92.0,0.37533322,0.375,18.399998,0.16666667
3584f2e1-e562-4e4c-bf25-80160628d001,KIST,LNA,196311102,2,64,214,3453,64,19984,0.41370475,90.0,0.21375537,0.3,0.6382477,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,STA,93110746,2,23,167,3453,23,19968,0.55,92.0,0.22703576,0.3,0.65,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,SQA,102765780,2,91,200,3453,91,19997,0.56666666,91.0,0.26085663,0.2,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,NA,115493991,2,5,183,3453,5,19986,0.5581555,91.0,0.21583728,0.3,0.61544955,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,IDA,155869989,2,6,173,3453,6,19993,0.556475,90.0,0.2181913,0.2,0.614708,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,VITRIVR,432528346,2,5,195,3453,5,19774,0.55,76.0,0.2160674,0.3,0.6333333,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,CLUSTER,102033099,2,1045,188,3453,1045,11554,0.70000005,93.0,0.37355173,0.375,18.399998,0.16666667
3584f2e1-e562-4e4c-bf25-80160618d001,KIST,LNA,116142533,2,91,207,3453,91,19981,0.4,91.0,0.21384023,0.2,0.62323093,0.16666667
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,STA,270336421,2,96,306,3049,96,19839,0.4,64.0,0.16484198,0.1,0.5,0.1
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,SQA,186855943,2,0,234,3049,0,19988,0.6,73.0,0.1768261,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,NA,290305573,2,7,335,3049,7,19965,0.4,60.0,0.15942575,0.2,0.46580902,0.1
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,IDA,106436987,2,2,364,3049,2,19970,0.41054204,62.0,0.16066954,0.3,0.47710046,0.1
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,VITRIVR,1145461418,2,265,366,3049,265,19576,0.4,75.0,0.16404782,0.3,0.6,0.1
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,CLUSTER,104119572,2,685,371,3049,685,10944,0.70000005,74.0,0.29576936,0.3,18.399998,0.1
3584f2e1-e562-4e4c-bf25-80160558d001,KIST,LNA,169618468,2,22,372,3049,22,19947,0.4,61.0,0.15841332,0.2,0.4,0.1
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,STA,101666598,2,21,181,3453,21,19968,0.55,91.0,0.22613432,0.3,0.65,0.16666667
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,SQA,89953297,2,91,200,3453,91,19997,0.56666666,91.0,0.26085663,0.2,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,NA,224576358,2,15,195,3453,15,19984,0.48785794,89.0,0.21554987,0.3,0.54690737,0.16666667
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,IDA,172810673,2,12,178,3453,12,19993,0.5159195,90.0,0.21765245,0.2,0.5765641,0.16666667
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,VITRIVR,897613533,2,2,214,3453,2,19839,0.55,71.0,0.21475545,0.2,0.6166667,0.16666667
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,CLUSTER,183641124,2,1030,199,3453,1030,11551,0.70000005,93.0,0.37151906,0.25,18.399998,0.16666667
3584f2e1-e562-4e4c-bf25-80160608d001,KIST,LNA,126902883,2,86,215,3453,86,19977,0.4,90.0,0.21363771,0.2,0.53892636,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,STA,73475598,2,196,331,2787,196,19822,0.53333336,70.0,0.23049642,0.3,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,SQA,147565613,2,2,258,2787,2,19986,0.73333335,70.0,0.25920144,0.3,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,NA,83514966,2,146,391,2787,146,19941,0.4,54.0,0.21905823,0.2,0.59041035,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,IDA,65370163,2,101,383,2787,101,19967,0.46841693,53.0,0.22098196,0.2,0.60040843,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,VITRIVR,585962643,2,60,419,2787,60,19723,0.53333336,92.0,0.2194815,0.2,0.6666667,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,CLUSTER,33051644,2,1114,359,2787,1114,10223,0.70000005,74.0,0.4262578,0.2,26.833347,0.16666667
3584f2e1-e562-4e4c-bf25-80160708d001,KIST,LNA,71517877,2,64,412,2787,64,19912,0.4,54.0,0.21687156,0.3,0.5414156,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,STA,151700687,2,216,331,2787,216,19822,0.53333336,69.0,0.23175766,0.3,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,SQA,88347962,2,2,258,2787,2,19986,0.73333335,70.0,0.25920144,0.3,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,NA,78926261,2,92,389,2787,92,19950,0.41312158,54.0,0.21885498,0.3,0.63238543,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,IDA,80201053,2,169,402,2787,169,19967,0.40000564,53.0,0.22126105,0.2,0.63200265,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,VITRIVR,483019712,2,98,420,2787,98,19656,0.53333336,93.0,0.22154729,0.3,0.6666667,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,CLUSTER,69637453,2,1157,365,2787,1157,10228,0.70000005,74.0,0.4330107,0.3,26.833347,0.16666667
3584f2e1-e562-4e4c-bf25-80160728d001,KIST,LNA,58488305,2,60,422,2787,60,19928,0.4,54.0,0.21682635,0.3,0.6405175,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,STA,112278541,2,21,158,3453,21,19968,0.56666666,91.0,0.22935614,0.3,0.7166667,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,SQA,84756098,2,91,200,3453,91,19997,0.56666666,91.0,0.26085663,0.2,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,NA,106419103,2,140,213,3453,140,19989,0.40274745,91.0,0.21564803,0.2,0.6142371,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,IDA,54754406,2,27,196,3453,27,19993,0.49398136,91.0,0.21864828,0.2,0.6100529,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,VITRIVR,322079092,2,11,191,3453,11,19644,0.56666666,77.0,0.21931973,0.3,0.7166667,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,CLUSTER,40076981,2,723,179,3453,723,11555,0.86666673,94.0,0.3788086,0.25,18.399998,0.16666667
3584f2e1-e562-4e4c-bf25-80160648d001,KIST,LNA,66951887,2,69,215,3453,69,19986,0.4001205,91.0,0.21377727,0.3,0.58508414,0.16666667
3584f2e1-e562-4e4c-bf25-80160718d001,KIST,STA,111780885,2,208,331,2787,208,19822,0.53333336,70.0,0.23113544,0.3,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160718d001,KIST,SQA,208931836,2,2,258,2787,2,19986,0.73333335,69.0,0.25920144,0.3,0.73333335,0.16666667
3584f2e1-e562-4e4c-bf25-80160718d001,KIST,NA,91078919,2,118,420,2787,118,19945,0.4,54.0,0.21878569,0.2,0.6322973,0.16666667
3584f2e1-e562-4e4c-bf25-80160718d001,KIST,IDA,76921887,2,192,395,2787,192,19967,0.40000418,53.0,0.2211314,0.2,0.6286987,0.16666667
